is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
1,F,19,52000.0,2017,11,29,2,10,7,discount,True,True,True,False
0,M,43,71000.0,2015,4,11,0,0,3,informational,True,True,False,True
1,M,64,68000.0,2015,5,2,5,5,5,bogo,True,True,True,True
1,M,54,83000.0,2017,10,4,2,10,7,discount,True,True,True,False
0,M,69,93000.0,2014,1,17,0,0,4,informational,True,True,True,False
0,M,54,72000.0,2018,4,17,0,0,3,informational,True,True,False,True
1,F,63,74000.0,2016,7,9,10,10,5,bogo,True,True,True,True
1,F,71,75000.0,2017,3,23,5,5,5,bogo,True,True,True,True
1,F,83,43000.0,2015,12,29,5,5,5,bogo,True,True,True,True
0,M,66,70000.0,2017,7,1,0,0,4,informational,True,True,True,False
1,M,70,36000.0,2016,8,29,2,10,10,discount,True,True,True,True
1,F,39,55000.0,2015,7,31,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2018,5,2,0,0,3,informational,True,True,False,True
1,F,88,116000.0,2016,1,2,10,10,7,bogo,True,True,False,True
1,F,60,87000.0,2013,10,27,2,10,7,discount,True,True,True,False
1,M,90,38000.0,2016,5,4,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2016,7,27,5,20,10,discount,True,False,True,False
1,M,26,53000.0,2017,11,21,2,10,7,discount,True,True,True,False
1,F,45,72000.0,2017,3,9,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2018,4,20,3,7,7,discount,True,True,True,True
0,M,77,42000.0,2017,8,1,3,7,7,discount,True,True,True,True
1,M,41,64000.0,2017,3,27,3,7,7,discount,True,True,True,True
1,M,56,51000.0,2016,10,23,3,7,7,discount,True,True,True,True
0,F,39,70000.0,2015,12,13,0,0,4,informational,True,True,True,False
0,M,55,34000.0,2017,1,8,0,0,3,informational,True,True,False,True
1,F,53,53000.0,2016,11,22,3,7,7,discount,True,True,True,True
0,M,62,67000.0,2018,5,11,10,10,5,bogo,True,True,True,True
1,F,68,59000.0,2015,11,24,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2018,1,14,2,10,10,discount,True,True,True,True
1,F,41,94000.0,2016,4,24,2,10,7,discount,True,True,True,False
1,M,49,82000.0,2017,9,21,10,10,5,bogo,True,True,True,True
0,F,71,93000.0,2016,9,25,0,0,3,informational,True,True,False,True
0,F,81,98000.0,2018,7,21,10,10,7,bogo,True,True,False,True
0,M,68,99000.0,2017,12,24,5,5,5,bogo,True,True,True,True
1,F,75,53000.0,2017,4,18,10,10,5,bogo,True,True,True,True
0,F,57,95000.0,2017,10,8,5,20,10,discount,True,False,True,False
1,M,32,33000.0,2017,9,15,10,10,5,bogo,True,True,True,True
1,M,85,50000.0,2018,5,2,10,10,7,bogo,True,True,False,True
1,F,52,89000.0,2018,4,2,3,7,7,discount,True,True,True,True
0,F,59,95000.0,2016,7,20,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,2,5,10,10,7,bogo,True,True,False,True
0,M,45,48000.0,2017,10,6,2,10,10,discount,True,True,True,True
1,F,83,61000.0,2018,1,4,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2017,11,25,2,10,10,discount,True,True,True,True
0,M,43,42000.0,2018,1,11,10,10,7,bogo,True,True,False,True
1,F,56,79000.0,2016,2,7,3,7,7,discount,True,True,True,True
0,F,51,50000.0,2016,10,30,0,0,4,informational,True,True,True,False
1,M,55,100000.0,2017,5,8,2,10,10,discount,True,True,True,True
1,M,26,72000.0,2015,9,11,5,5,5,bogo,True,True,True,True
0,M,48,93000.0,2015,10,24,0,0,4,informational,True,True,True,False
0,F,41,53000.0,2017,12,7,0,0,3,informational,True,True,False,True
1,F,41,64000.0,2017,9,28,3,7,7,discount,True,True,True,True
1,F,58,56000.0,2018,6,2,10,10,5,bogo,True,True,True,True
1,F,93,73000.0,2017,9,14,5,5,5,bogo,True,True,True,True
0,M,65,31000.0,2017,11,12,3,7,7,discount,True,True,True,True
1,M,60,51000.0,2016,1,16,5,5,5,bogo,True,True,True,True
0,M,82,81000.0,2018,3,26,3,7,7,discount,True,True,True,True
1,F,38,59000.0,2018,5,17,10,10,7,bogo,True,True,False,True
1,F,46,85000.0,2016,8,27,10,10,5,bogo,True,True,True,True
0,M,53,88000.0,2018,7,17,2,10,7,discount,True,True,True,False
1,F,76,65000.0,2015,11,16,5,20,10,discount,True,False,True,False
0,M,52,79000.0,2015,7,28,0,0,3,informational,True,True,False,True
1,F,83,96000.0,2016,6,18,10,10,5,bogo,True,True,True,True
0,M,45,61000.0,2018,2,4,5,5,5,bogo,True,True,True,True
0,F,50,63000.0,2017,11,23,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2017,9,28,10,10,5,bogo,True,True,True,True
1,F,45,60000.0,2017,10,24,5,5,5,bogo,True,True,True,True
1,F,118,70598.23,2017,12,17,2,10,10,discount,True,True,True,True
1,F,52,68000.0,2016,8,28,2,10,10,discount,True,True,True,True
0,F,25,71000.0,2018,6,30,0,0,4,informational,True,True,True,False
1,M,32,40000.0,2015,1,8,2,10,10,discount,True,True,True,True
0,M,35,32000.0,2016,4,7,0,0,3,informational,True,True,False,True
1,M,31,44000.0,2014,2,8,2,10,7,discount,True,True,True,False
1,F,118,70598.23,2017,4,24,5,5,5,bogo,True,True,True,True
1,M,46,68000.0,2016,1,15,5,5,7,bogo,True,True,True,False
1,M,49,70000.0,2017,4,3,2,10,10,discount,True,True,True,True
0,M,60,32000.0,2016,9,28,0,0,3,informational,True,True,False,True
1,F,56,118000.0,2016,12,26,3,7,7,discount,True,True,True,True
0,M,51,84000.0,2018,1,19,0,0,3,informational,True,True,False,True
1,M,58,68000.0,2014,4,22,3,7,7,discount,True,True,True,True
0,F,118,70598.23,2015,12,11,0,0,4,informational,True,True,True,False
1,F,65,83000.0,2018,3,25,3,7,7,discount,True,True,True,True
1,M,56,77000.0,2016,4,2,5,20,10,discount,True,False,True,False
1,M,40,89000.0,2017,8,5,5,20,10,discount,True,False,True,False
0,M,75,87000.0,2017,8,22,0,0,3,informational,True,True,False,True
1,F,45,55000.0,2018,5,27,10,10,5,bogo,True,True,True,True
1,M,33,70000.0,2015,5,2,10,10,5,bogo,True,True,True,True
0,M,20,70000.0,2018,1,3,10,10,5,bogo,True,True,True,True
0,M,21,31000.0,2018,3,20,2,10,10,discount,True,True,True,True
0,M,27,59000.0,2018,1,12,10,10,5,bogo,True,True,True,True
0,F,84,64000.0,2016,10,24,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2018,3,1,10,10,5,bogo,True,True,True,True
1,F,65,57000.0,2016,10,9,3,7,7,discount,True,True,True,True
0,F,118,70598.23,2016,12,22,5,20,10,discount,True,False,True,False
0,M,64,68000.0,2015,10,8,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2018,1,13,5,5,7,bogo,True,True,True,False
1,M,78,78000.0,2016,4,11,3,7,7,discount,True,True,True,True
0,F,79,93000.0,2018,6,26,5,5,5,bogo,True,True,True,True
1,M,54,70000.0,2018,6,6,10,10,7,bogo,True,True,False,True
1,M,53,69000.0,2016,9,12,5,20,10,discount,True,False,True,False
0,M,62,66000.0,2017,9,7,5,5,5,bogo,True,True,True,True
0,M,42,38000.0,2018,1,30,0,0,3,informational,True,True,False,True
1,F,33,50000.0,2017,2,28,10,10,5,bogo,True,True,True,True
1,F,21,37000.0,2013,12,23,2,10,10,discount,True,True,True,True
1,F,64,85000.0,2018,4,14,10,10,7,bogo,True,True,False,True
1,F,78,67000.0,2017,10,6,5,5,5,bogo,True,True,True,True
1,F,97,52000.0,2017,9,29,10,10,7,bogo,True,True,False,True
1,F,42,46000.0,2017,7,31,2,10,7,discount,True,True,True,False
1,M,53,104000.0,2017,1,23,10,10,5,bogo,True,True,True,True
0,M,38,43000.0,2018,6,14,10,10,5,bogo,True,True,True,True
1,F,39,42000.0,2017,11,5,2,10,10,discount,True,True,True,True
1,F,64,51000.0,2015,3,12,2,10,10,discount,True,True,True,True
0,M,31,73000.0,2018,3,23,5,5,5,bogo,True,True,True,True
0,F,95,81000.0,2017,11,24,5,5,5,bogo,True,True,True,True
0,M,66,119000.0,2016,4,9,0,0,4,informational,True,True,True,False
0,M,72,67000.0,2018,2,2,0,0,4,informational,True,True,True,False
1,M,36,73000.0,2017,10,28,2,10,10,discount,True,True,True,True
1,M,79,114000.0,2015,9,6,10,10,7,bogo,True,True,False,True
0,M,75,47000.0,2018,3,15,2,10,10,discount,True,True,True,True
1,M,36,62000.0,2017,10,31,10,10,5,bogo,True,True,True,True
0,O,60,94000.0,2018,2,16,2,10,7,discount,True,True,True,False
1,F,51,88000.0,2017,4,12,2,10,7,discount,True,True,True,False
0,F,53,101000.0,2016,3,11,0,0,4,informational,True,True,True,False
0,M,57,52000.0,2018,1,30,2,10,10,discount,True,True,True,True
0,M,78,50000.0,2018,1,21,0,0,4,informational,True,True,True,False
1,F,81,88000.0,2015,7,29,5,5,7,bogo,True,True,True,False
1,M,40,57000.0,2017,8,27,5,20,10,discount,True,False,True,False
1,M,27,36000.0,2015,10,2,2,10,10,discount,True,True,True,True
1,F,60,54000.0,2016,7,8,5,5,7,bogo,True,True,True,False
1,M,21,52000.0,2016,10,30,5,20,10,discount,True,False,True,False
1,F,67,54000.0,2016,9,7,2,10,7,discount,True,True,True,False
1,F,90,66000.0,2017,10,29,3,7,7,discount,True,True,True,True
0,F,64,101000.0,2017,4,9,0,0,4,informational,True,True,True,False
1,F,118,70598.23,2018,5,16,5,5,7,bogo,True,True,True,False
1,F,62,80000.0,2018,1,27,2,10,10,discount,True,True,True,True
0,M,57,65000.0,2013,12,25,10,10,5,bogo,True,True,True,True
0,F,26,32000.0,2017,12,28,3,7,7,discount,True,True,True,True
0,M,24,70000.0,2018,5,9,2,10,10,discount,True,True,True,True
1,M,61,35000.0,2017,12,18,5,5,5,bogo,True,True,True,True
1,F,57,74000.0,2016,3,26,10,10,5,bogo,True,True,True,True
0,F,48,32000.0,2017,8,7,0,0,3,informational,True,True,False,True
1,M,64,82000.0,2016,5,29,5,20,10,discount,True,False,True,False
0,M,48,60000.0,2017,8,24,10,10,5,bogo,True,True,True,True
1,M,65,100000.0,2018,1,5,3,7,7,discount,True,True,True,True
1,F,49,36000.0,2017,3,26,2,10,10,discount,True,True,True,True
1,F,58,95000.0,2016,12,31,10,10,7,bogo,True,True,False,True
0,M,43,54000.0,2018,7,26,5,5,7,bogo,True,True,True,False
0,M,69,54000.0,2017,5,16,10,10,5,bogo,True,True,True,True
1,F,69,118000.0,2015,9,28,10,10,7,bogo,True,True,False,True
1,F,34,33000.0,2016,10,12,10,10,5,bogo,True,True,True,True
1,F,51,59000.0,2016,8,6,3,7,7,discount,True,True,True,True
0,F,53,91000.0,2017,4,3,0,0,4,informational,True,True,True,False
1,F,38,87000.0,2016,3,13,5,5,5,bogo,True,True,True,True
1,F,67,68000.0,2017,8,18,5,20,10,discount,True,False,True,False
1,M,72,35000.0,2014,12,4,2,10,10,discount,True,True,True,True
1,F,80,62000.0,2015,9,27,2,10,10,discount,True,True,True,True
0,F,78,115000.0,2016,8,1,0,0,3,informational,True,True,False,True
0,F,53,106000.0,2017,2,21,0,0,3,informational,True,True,False,True
0,F,83,72000.0,2017,4,30,10,10,5,bogo,True,True,True,True
0,F,62,104000.0,2017,10,31,10,10,5,bogo,True,True,True,True
1,F,55,103000.0,2017,10,14,10,10,5,bogo,True,True,True,True
1,M,39,54000.0,2015,7,22,3,7,7,discount,True,True,True,True
1,F,45,39000.0,2017,11,14,5,5,5,bogo,True,True,True,True
1,M,67,114000.0,2016,4,9,5,5,5,bogo,True,True,True,True
1,M,66,51000.0,2017,5,18,3,7,7,discount,True,True,True,True
0,M,30,50000.0,2013,9,26,0,0,3,informational,True,True,False,True
1,M,57,71000.0,2016,11,25,2,10,10,discount,True,True,True,True
0,M,20,62000.0,2016,1,10,0,0,3,informational,True,True,False,True
0,M,73,36000.0,2017,11,4,10,10,7,bogo,True,True,False,True
0,F,67,36000.0,2017,11,13,0,0,4,informational,True,True,True,False
1,M,60,57000.0,2016,9,19,2,10,10,discount,True,True,True,True
0,M,83,60000.0,2017,3,12,5,5,7,bogo,True,True,True,False
1,M,44,32000.0,2017,3,14,10,10,7,bogo,True,True,False,True
0,F,47,33000.0,2017,12,21,2,10,7,discount,True,True,True,False
1,F,63,81000.0,2014,7,27,5,5,7,bogo,True,True,True,False
0,F,53,74000.0,2016,7,7,0,0,4,informational,True,True,True,False
1,M,84,95000.0,2016,12,8,5,5,7,bogo,True,True,True,False
1,F,67,61000.0,2015,10,13,3,7,7,discount,True,True,True,True
1,M,44,66000.0,2016,4,12,3,7,7,discount,True,True,True,True
1,F,29,31000.0,2016,12,11,2,10,10,discount,True,True,True,True
0,F,44,53000.0,2017,10,27,0,0,3,informational,True,True,False,True
0,F,26,32000.0,2017,12,28,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2017,3,5,10,10,7,bogo,True,True,False,True
0,M,83,83000.0,2018,7,8,3,7,7,discount,True,True,True,True
1,F,48,51000.0,2017,12,12,2,10,7,discount,True,True,True,False
0,M,56,42000.0,2017,11,1,0,0,3,informational,True,True,False,True
1,F,62,45000.0,2015,2,2,3,7,7,discount,True,True,True,True
0,F,41,70000.0,2017,12,9,0,0,3,informational,True,True,False,True
0,F,66,73000.0,2017,11,21,0,0,3,informational,True,True,False,True
0,M,59,87000.0,2018,6,10,0,0,4,informational,True,True,True,False
0,F,71,64000.0,2018,1,10,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2013,10,24,2,10,10,discount,True,True,True,True
1,M,70,64000.0,2016,3,20,5,5,5,bogo,True,True,True,True
0,M,85,45000.0,2018,7,26,0,0,4,informational,True,True,True,False
0,M,69,70000.0,2014,10,23,0,0,3,informational,True,True,False,True
1,M,81,50000.0,2018,4,8,2,10,10,discount,True,True,True,True
1,F,27,39000.0,2014,12,7,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2017,11,28,0,0,4,informational,True,True,True,False
0,F,85,103000.0,2016,9,27,0,0,3,informational,True,True,False,True
0,M,58,32000.0,2014,7,3,0,0,4,informational,True,True,True,False
1,F,58,105000.0,2017,6,27,2,10,10,discount,True,True,True,True
1,F,49,112000.0,2017,8,1,10,10,7,bogo,True,True,False,True
1,F,90,78000.0,2016,2,7,2,10,7,discount,True,True,True,False
1,F,44,81000.0,2016,3,31,5,20,10,discount,True,False,True,False
0,M,80,81000.0,2017,12,5,0,0,3,informational,True,True,False,True
0,M,27,42000.0,2018,3,23,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2017,11,18,5,20,10,discount,True,False,True,False
1,M,53,94000.0,2018,1,31,5,5,7,bogo,True,True,True,False
1,F,68,82000.0,2017,10,12,3,7,7,discount,True,True,True,True
0,F,19,31000.0,2018,3,31,5,5,5,bogo,True,True,True,True
0,F,71,98000.0,2017,11,17,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2017,7,27,0,0,4,informational,True,True,True,False
1,M,54,39000.0,2017,10,29,2,10,10,discount,True,True,True,True
0,M,39,37000.0,2017,12,24,5,5,5,bogo,True,True,True,True
1,M,77,57000.0,2016,8,16,5,20,10,discount,True,False,True,False
0,M,76,64000.0,2017,2,22,0,0,4,informational,True,True,True,False
0,M,64,56000.0,2018,2,16,10,10,5,bogo,True,True,True,True
1,F,56,62000.0,2017,11,2,5,20,10,discount,True,False,True,False
1,F,32,65000.0,2015,11,14,5,5,5,bogo,True,True,True,True
0,F,48,32000.0,2017,12,4,3,7,7,discount,True,True,True,True
1,F,53,65000.0,2017,11,28,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2016,2,28,0,0,3,informational,True,True,False,True
0,M,39,48000.0,2018,5,16,2,10,7,discount,True,True,True,False
1,F,54,56000.0,2017,1,4,2,10,7,discount,True,True,True,False
1,M,76,99000.0,2015,9,12,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2017,8,19,5,5,5,bogo,True,True,True,True
1,F,34,42000.0,2018,3,4,3,7,7,discount,True,True,True,True
0,M,65,88000.0,2018,1,27,10,10,7,bogo,True,True,False,True
0,M,74,84000.0,2018,5,15,0,0,3,informational,True,True,False,True
1,F,72,109000.0,2015,8,7,3,7,7,discount,True,True,True,True
1,F,51,87000.0,2017,7,23,10,10,7,bogo,True,True,False,True
0,M,24,42000.0,2018,3,11,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2018,4,28,5,20,10,discount,True,False,True,False
1,M,59,89000.0,2018,1,28,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2018,6,16,5,5,5,bogo,True,True,True,True
1,M,54,52000.0,2016,12,10,3,7,7,discount,True,True,True,True
1,M,18,61000.0,2017,9,20,10,10,7,bogo,True,True,False,True
1,M,55,57000.0,2018,5,9,5,5,5,bogo,True,True,True,True
1,M,61,57000.0,2016,8,5,3,7,7,discount,True,True,True,True
0,F,73,94000.0,2018,2,13,5,5,5,bogo,True,True,True,True
1,M,59,59000.0,2017,1,23,10,10,7,bogo,True,True,False,True
0,F,59,73000.0,2016,8,13,0,0,3,informational,True,True,False,True
0,M,54,55000.0,2018,1,29,0,0,3,informational,True,True,False,True
0,M,33,39000.0,2018,3,10,10,10,5,bogo,True,True,True,True
0,F,23,68000.0,2017,10,7,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2017,8,4,10,10,7,bogo,True,True,False,True
1,M,58,81000.0,2018,3,24,5,5,5,bogo,True,True,True,True
1,M,47,71000.0,2017,3,26,3,7,7,discount,True,True,True,True
1,F,56,90000.0,2018,1,2,5,5,5,bogo,True,True,True,True
0,F,52,116000.0,2015,10,21,0,0,3,informational,True,True,False,True
1,F,45,62000.0,2016,11,25,2,10,7,discount,True,True,True,False
0,M,68,36000.0,2016,5,23,0,0,3,informational,True,True,False,True
0,M,72,67000.0,2018,2,2,2,10,10,discount,True,True,True,True
0,F,39,59000.0,2016,2,15,0,0,3,informational,True,True,False,True
1,M,53,40000.0,2017,4,23,10,10,7,bogo,True,True,False,True
0,M,63,68000.0,2014,1,31,10,10,5,bogo,True,True,True,True
1,F,25,54000.0,2017,11,26,2,10,10,discount,True,True,True,True
0,M,91,102000.0,2018,7,16,10,10,7,bogo,True,True,False,True
1,F,59,72000.0,2017,12,15,10,10,5,bogo,True,True,True,True
0,M,55,35000.0,2018,1,4,3,7,7,discount,True,True,True,True
1,F,62,102000.0,2016,3,23,5,5,5,bogo,True,True,True,True
1,F,56,78000.0,2018,3,1,10,10,7,bogo,True,True,False,True
1,M,48,79000.0,2017,4,9,10,10,7,bogo,True,True,False,True
0,F,62,70000.0,2017,8,6,5,20,10,discount,True,False,True,False
0,F,63,93000.0,2018,2,19,5,20,10,discount,True,False,True,False
0,M,32,43000.0,2017,12,18,0,0,3,informational,True,True,False,True
1,F,62,86000.0,2014,10,10,5,20,10,discount,True,False,True,False
0,M,29,59000.0,2016,10,19,0,0,3,informational,True,True,False,True
0,F,87,86000.0,2015,8,29,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,7,29,10,10,5,bogo,True,True,True,True
0,F,68,117000.0,2018,5,18,0,0,3,informational,True,True,False,True
0,M,49,34000.0,2017,12,25,0,0,4,informational,True,True,True,False
0,M,44,68000.0,2015,2,25,0,0,3,informational,True,True,False,True
1,M,48,57000.0,2017,12,14,2,10,10,discount,True,True,True,True
1,M,66,35000.0,2016,3,28,10,10,7,bogo,True,True,False,True
1,F,81,87000.0,2017,4,23,10,10,7,bogo,True,True,False,True
0,M,29,71000.0,2018,6,10,0,0,3,informational,True,True,False,True
1,M,26,46000.0,2016,11,20,5,5,5,bogo,True,True,True,True
1,M,42,63000.0,2015,10,23,2,10,10,discount,True,True,True,True
0,M,67,46000.0,2017,12,7,3,7,7,discount,True,True,True,True
1,M,53,39000.0,2015,9,25,2,10,10,discount,True,True,True,True
1,M,57,59000.0,2017,11,14,2,10,10,discount,True,True,True,True
1,M,46,70000.0,2017,5,15,10,10,5,bogo,True,True,True,True
1,F,51,85000.0,2017,1,13,5,5,5,bogo,True,True,True,True
1,M,23,60000.0,2018,7,15,5,5,5,bogo,True,True,True,True
1,F,50,108000.0,2016,5,29,2,10,10,discount,True,True,True,True
1,F,51,105000.0,2015,9,21,3,7,7,discount,True,True,True,True
0,M,57,55000.0,2017,8,21,5,20,10,discount,True,False,True,False
1,F,39,65000.0,2016,12,26,3,7,7,discount,True,True,True,True
0,M,88,33000.0,2017,12,19,0,0,3,informational,True,True,False,True
0,M,49,57000.0,2018,6,17,2,10,10,discount,True,True,True,True
0,F,62,50000.0,2018,5,29,5,5,5,bogo,True,True,True,True
1,F,62,71000.0,2014,4,2,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2018,6,12,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2014,5,31,0,0,3,informational,True,True,False,True
0,M,59,65000.0,2017,12,8,5,5,7,bogo,True,True,True,False
0,M,51,70000.0,2017,12,14,2,10,10,discount,True,True,True,True
1,M,36,56000.0,2017,12,28,3,7,7,discount,True,True,True,True
0,F,118,70598.23,2018,2,28,5,5,5,bogo,True,True,True,True
1,F,52,80000.0,2015,12,28,2,10,7,discount,True,True,True,False
1,F,45,80000.0,2014,4,30,10,10,7,bogo,True,True,False,True
1,M,69,62000.0,2015,6,22,3,7,7,discount,True,True,True,True
0,M,26,62000.0,2018,6,22,3,7,7,discount,True,True,True,True
1,F,63,103000.0,2018,1,3,10,10,7,bogo,True,True,False,True
1,F,62,85000.0,2015,9,20,10,10,7,bogo,True,True,False,True
1,M,71,64000.0,2016,12,8,2,10,10,discount,True,True,True,True
1,M,59,77000.0,2014,9,4,10,10,7,bogo,True,True,False,True
1,F,56,93000.0,2018,6,6,2,10,7,discount,True,True,True,False
0,M,49,64000.0,2015,8,23,5,5,7,bogo,True,True,True,False
0,M,53,35000.0,2017,9,16,2,10,10,discount,True,True,True,True
0,F,65,60000.0,2016,2,13,0,0,4,informational,True,True,True,False
0,M,71,71000.0,2018,3,24,0,0,3,informational,True,True,False,True
1,M,54,73000.0,2014,2,17,5,20,10,discount,True,False,True,False
1,F,18,53000.0,2013,10,7,5,5,7,bogo,True,True,True,False
1,F,50,106000.0,2016,8,22,3,7,7,discount,True,True,True,True
0,M,43,39000.0,2013,10,15,5,5,5,bogo,True,True,True,True
1,M,51,39000.0,2017,10,10,2,10,10,discount,True,True,True,True
1,M,48,44000.0,2018,7,23,5,5,7,bogo,True,True,True,False
0,F,45,48000.0,2014,4,17,10,10,7,bogo,True,True,False,True
1,F,75,71000.0,2017,4,3,5,5,5,bogo,True,True,True,True
0,F,21,52000.0,2017,8,7,0,0,3,informational,True,True,False,True
1,F,36,61000.0,2018,7,8,10,10,5,bogo,True,True,True,True
1,F,67,65000.0,2015,11,27,5,5,5,bogo,True,True,True,True
1,M,42,67000.0,2016,10,9,2,10,10,discount,True,True,True,True
0,M,62,42000.0,2014,9,7,10,10,7,bogo,True,True,False,True
0,M,49,45000.0,2015,8,9,10,10,7,bogo,True,True,False,True
1,F,41,39000.0,2015,10,6,5,5,5,bogo,True,True,True,True
0,F,71,91000.0,2015,10,25,0,0,3,informational,True,True,False,True
0,M,83,40000.0,2015,8,2,0,0,3,informational,True,True,False,True
1,M,51,75000.0,2015,1,24,10,10,5,bogo,True,True,True,True
1,F,71,73000.0,2017,12,19,10,10,7,bogo,True,True,False,True
0,F,92,57000.0,2016,7,25,0,0,3,informational,True,True,False,True
0,M,30,38000.0,2018,3,27,0,0,4,informational,True,True,True,False
1,M,52,90000.0,2017,10,3,5,5,7,bogo,True,True,True,False
1,M,56,75000.0,2018,6,12,3,7,7,discount,True,True,True,True
1,M,49,47000.0,2015,10,15,3,7,7,discount,True,True,True,True
1,F,78,72000.0,2017,9,11,5,5,5,bogo,True,True,True,True
1,F,118,70598.23,2014,2,23,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2016,3,24,10,10,7,bogo,True,True,False,True
0,F,90,104000.0,2017,8,26,0,0,3,informational,True,True,False,True
1,M,33,33000.0,2018,3,23,5,5,7,bogo,True,True,True,False
0,M,68,59000.0,2016,5,15,5,20,10,discount,True,False,True,False
1,M,61,34000.0,2013,10,15,5,5,7,bogo,True,True,True,False
0,M,69,48000.0,2017,11,2,0,0,3,informational,True,True,False,True
