,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,is_offer_completed,reward,difficulty,duration,offer_type,email,mobile,web,social
11394,M,50,66000.0,2013,8,15,1,5,5,5,bogo,True,True,True,True
11395,F,26,54000.0,2018,3,5,1,2,10,7,discount,True,True,True,False
11396,F,26,54000.0,2018,3,5,0,0,0,3,informational,True,True,False,True
11397,F,26,54000.0,2018,3,5,1,5,5,7,bogo,True,True,True,False
11398,F,26,54000.0,2018,3,5,1,10,10,7,bogo,True,True,False,True
11399,F,26,54000.0,2018,3,5,1,5,5,5,bogo,True,True,True,True
11400,F,61,84000.0,2017,8,18,0,5,20,10,discount,True,False,True,False
11401,F,61,84000.0,2017,8,18,0,0,0,4,informational,True,True,True,False
11402,F,61,84000.0,2017,8,18,1,10,10,7,bogo,True,True,False,True
11403,F,61,84000.0,2017,8,18,0,5,5,5,bogo,True,True,True,True
11404,M,80,50000.0,2017,7,16,1,5,20,10,discount,True,False,True,False
11405,M,80,50000.0,2017,7,16,1,3,7,7,discount,True,True,True,True
11406,M,80,50000.0,2017,7,16,0,2,10,7,discount,True,True,True,False
11407,M,80,50000.0,2017,7,16,1,2,10,10,discount,True,True,True,True
11408,F,22,52000.0,2016,1,19,1,5,5,5,bogo,True,True,True,True
11409,F,22,52000.0,2016,1,19,1,2,10,10,discount,True,True,True,True
11410,F,62,107000.0,2016,9,25,1,10,10,5,bogo,True,True,True,True
11411,F,62,107000.0,2016,9,25,1,5,5,7,bogo,True,True,True,False
11412,F,101,99000.0,2015,5,26,0,5,20,10,discount,True,False,True,False
11413,F,101,99000.0,2015,5,26,1,3,7,7,discount,True,True,True,True
11414,F,101,99000.0,2015,5,26,0,0,0,4,informational,True,True,True,False
11415,F,101,99000.0,2015,5,26,0,0,0,3,informational,True,True,False,True
11416,M,83,40000.0,2018,5,9,0,3,7,7,discount,True,True,True,True
11417,M,83,40000.0,2018,5,9,0,10,10,7,bogo,True,True,False,True
11418,M,37,52000.0,2016,4,10,1,10,10,5,bogo,True,True,True,True
11419,M,37,52000.0,2016,4,10,0,0,0,3,informational,True,True,False,True
11420,M,37,52000.0,2016,4,10,1,10,10,7,bogo,True,True,False,True
11421,M,37,52000.0,2016,4,10,1,5,5,5,bogo,True,True,True,True
11422,F,118,70598.22601839685,2018,3,19,0,0,0,4,informational,True,True,True,False
11423,F,118,70598.22601839685,2018,3,19,0,0,0,3,informational,True,True,False,True
11424,F,118,70598.22601839685,2018,3,19,1,5,5,7,bogo,True,True,True,False
11425,O,20,61000.0,2015,7,2,1,10,10,5,bogo,True,True,True,True
11426,O,20,61000.0,2015,7,2,1,5,5,5,bogo,True,True,True,True
11427,M,37,54000.0,2018,2,20,1,5,20,10,discount,True,False,True,False
11428,M,37,54000.0,2018,2,20,0,0,0,3,informational,True,True,False,True
11429,M,37,54000.0,2018,2,20,1,5,5,7,bogo,True,True,True,False
11430,F,60,58000.0,2017,11,15,1,3,7,7,discount,True,True,True,True
11431,F,60,58000.0,2017,11,15,1,5,5,7,bogo,True,True,True,False
11432,F,60,58000.0,2017,11,15,1,5,5,5,bogo,True,True,True,True
11433,M,20,49000.0,2018,5,21,0,3,7,7,discount,True,True,True,True
11434,M,20,49000.0,2018,5,21,0,10,10,5,bogo,True,True,True,True
11435,M,20,49000.0,2018,5,21,0,0,0,3,informational,True,True,False,True
11436,M,85,70000.0,2017,11,28,0,2,10,7,discount,True,True,True,False
11437,M,85,70000.0,2017,11,28,1,10,10,5,bogo,True,True,True,True
11438,M,85,70000.0,2017,11,28,0,0,0,3,informational,True,True,False,True
11439,M,85,70000.0,2017,11,28,0,5,5,5,bogo,True,True,True,True
11440,M,44,77000.0,2017,10,10,1,5,20,10,discount,True,False,True,False
11441,M,44,77000.0,2017,10,10,1,3,7,7,discount,True,True,True,True
11442,M,44,77000.0,2017,10,10,1,10,10,5,bogo,True,True,True,True
11443,M,44,77000.0,2017,10,10,0,10,10,7,bogo,True,True,False,True
11444,M,44,77000.0,2017,10,10,0,5,5,5,bogo,True,True,True,True
11445,M,81,60000.0,2018,3,2,1,2,10,7,discount,True,True,True,False
11446,M,81,60000.0,2018,3,2,1,10,10,5,bogo,True,True,True,True
11447,M,81,60000.0,2018,3,2,0,0,0,3,informational,True,True,False,True
11448,M,81,60000.0,2018,3,2,1,5,5,7,bogo,True,True,True,False
11449,F,118,70598.22601839685,2018,2,6,0,3,7,7,discount,True,True,True,True
11450,F,118,70598.22601839685,2018,2,6,0,10,10,5,bogo,True,True,True,True
11451,F,118,70598.22601839685,2018,2,6,0,0,0,3,informational,True,True,False,True
11452,F,118,70598.22601839685,2018,2,6,0,2,10,10,discount,True,True,True,True
11453,M,55,108000.0,2017,10,10,0,0,0,4,informational,True,True,True,False
11454,M,55,108000.0,2017,10,10,1,10,10,5,bogo,True,True,True,True
11455,M,55,108000.0,2017,10,10,1,5,5,5,bogo,True,True,True,True
11456,M,73,63000.0,2016,3,1,1,5,20,10,discount,True,False,True,False
11457,M,73,63000.0,2016,3,1,1,5,5,7,bogo,True,True,True,False
11458,M,73,63000.0,2016,3,1,1,2,10,10,discount,True,True,True,True
11459,F,118,70598.22601839685,2018,5,23,0,5,20,10,discount,True,False,True,False
11460,F,118,70598.22601839685,2018,5,23,0,3,7,7,discount,True,True,True,True
11461,F,118,70598.22601839685,2018,5,23,0,0,0,3,informational,True,True,False,True
11462,F,118,70598.22601839685,2018,5,23,0,5,5,5,bogo,True,True,True,True
11463,M,64,41000.0,2017,10,27,0,10,10,5,bogo,True,True,True,True
11464,M,64,41000.0,2017,10,27,0,10,10,7,bogo,True,True,False,True
11465,M,74,45000.0,2015,9,16,0,10,10,5,bogo,True,True,True,True
11466,F,58,41000.0,2017,4,26,1,3,7,7,discount,True,True,True,True
11467,F,58,41000.0,2017,4,26,1,10,10,5,bogo,True,True,True,True
11468,F,58,41000.0,2017,4,26,0,0,0,3,informational,True,True,False,True
11469,M,64,74000.0,2018,2,12,1,3,7,7,discount,True,True,True,True
11470,M,64,74000.0,2018,2,12,0,0,0,4,informational,True,True,True,False
11471,M,64,74000.0,2018,2,12,1,10,10,5,bogo,True,True,True,True
11472,M,64,74000.0,2018,2,12,0,5,5,5,bogo,True,True,True,True
11473,M,64,74000.0,2018,2,12,1,2,10,10,discount,True,True,True,True
11474,F,44,72000.0,2017,11,1,0,0,0,4,informational,True,True,True,False
11475,F,44,72000.0,2017,11,1,1,5,5,5,bogo,True,True,True,True
11476,M,64,42000.0,2018,5,10,0,10,10,5,bogo,True,True,True,True
11477,M,64,42000.0,2018,5,10,1,2,10,10,discount,True,True,True,True
11478,F,118,70598.22601839685,2016,10,8,0,10,10,5,bogo,True,True,True,True
11479,M,68,57000.0,2018,2,15,0,5,20,10,discount,True,False,True,False
11480,M,68,57000.0,2018,2,15,1,2,10,7,discount,True,True,True,False
11481,M,68,57000.0,2018,2,15,0,0,0,4,informational,True,True,True,False
11482,F,90,57000.0,2018,4,27,1,5,20,10,discount,True,False,True,False
11483,F,90,57000.0,2018,4,27,1,5,5,5,bogo,True,True,True,True
11484,F,90,57000.0,2018,4,27,1,2,10,10,discount,True,True,True,True
11485,M,38,86000.0,2017,8,19,1,3,7,7,discount,True,True,True,True
11486,M,38,86000.0,2017,8,19,1,2,10,7,discount,True,True,True,False
11487,M,38,86000.0,2017,8,19,1,10,10,5,bogo,True,True,True,True
11488,M,38,86000.0,2017,8,19,0,5,5,5,bogo,True,True,True,True
11489,M,38,86000.0,2017,8,19,1,2,10,10,discount,True,True,True,True
11490,M,82,76000.0,2015,11,10,0,3,7,7,discount,True,True,True,True
11491,F,91,74000.0,2018,5,17,0,5,20,10,discount,True,False,True,False
11492,F,91,74000.0,2018,5,17,0,3,7,7,discount,True,True,True,True
11493,F,91,74000.0,2018,5,17,0,0,0,3,informational,True,True,False,True
11494,F,91,74000.0,2018,5,17,1,5,5,5,bogo,True,True,True,True
11495,F,78,36000.0,2013,8,24,0,10,10,5,bogo,True,True,True,True
11496,F,78,36000.0,2013,8,24,0,10,10,7,bogo,True,True,False,True
11497,F,78,36000.0,2013,8,24,0,5,5,5,bogo,True,True,True,True
11498,M,46,47000.0,2017,9,21,1,3,7,7,discount,True,True,True,True
11499,M,46,47000.0,2017,9,21,0,0,0,3,informational,True,True,False,True
11500,M,46,47000.0,2017,9,21,1,5,5,7,bogo,True,True,True,False
11501,M,46,47000.0,2017,9,21,0,2,10,10,discount,True,True,True,True
11502,M,88,111000.0,2016,7,30,1,10,10,5,bogo,True,True,True,True
11503,M,72,74000.0,2017,11,15,1,5,5,7,bogo,True,True,True,False
11504,M,72,74000.0,2017,11,15,0,10,10,7,bogo,True,True,False,True
11505,F,39,55000.0,2014,11,14,0,0,0,3,informational,True,True,False,True
11506,F,39,55000.0,2014,11,14,1,2,10,10,discount,True,True,True,True
11507,M,60,73000.0,2015,12,29,1,3,7,7,discount,True,True,True,True
11508,M,60,73000.0,2015,12,29,1,2,10,7,discount,True,True,True,False
11509,M,60,73000.0,2015,12,29,1,10,10,5,bogo,True,True,True,True
11510,M,60,73000.0,2015,12,29,1,2,10,10,discount,True,True,True,True
11511,F,118,70598.22601839685,2015,8,3,1,5,5,7,bogo,True,True,True,False
11512,F,118,70598.22601839685,2015,8,3,0,10,10,7,bogo,True,True,False,True
11513,M,64,117000.0,2017,8,5,1,3,7,7,discount,True,True,True,True
11514,M,64,117000.0,2017,8,5,0,0,0,4,informational,True,True,True,False
11515,M,64,117000.0,2017,8,5,1,2,10,10,discount,True,True,True,True
11516,M,48,40000.0,2018,6,10,0,3,7,7,discount,True,True,True,True
11517,M,48,40000.0,2018,6,10,0,10,10,5,bogo,True,True,True,True
11518,M,48,40000.0,2018,6,10,0,0,0,3,informational,True,True,False,True
11519,F,49,45000.0,2018,1,22,0,3,7,7,discount,True,True,True,True
11520,F,49,45000.0,2018,1,22,0,0,0,3,informational,True,True,False,True
11521,F,49,45000.0,2018,1,22,0,5,5,5,bogo,True,True,True,True
11522,F,43,33000.0,2017,10,26,1,3,7,7,discount,True,True,True,True
11523,F,43,33000.0,2017,10,26,0,10,10,5,bogo,True,True,True,True
11524,F,43,33000.0,2017,10,26,1,5,5,7,bogo,True,True,True,False
11525,F,43,33000.0,2017,10,26,1,5,5,5,bogo,True,True,True,True
11526,M,30,65000.0,2017,7,21,1,3,7,7,discount,True,True,True,True
11527,M,30,65000.0,2017,7,21,1,10,10,7,bogo,True,True,False,True
11528,M,40,70000.0,2016,9,16,1,2,10,7,discount,True,True,True,False
11529,M,40,70000.0,2016,9,16,0,0,0,3,informational,True,True,False,True
11530,M,40,70000.0,2016,9,16,1,5,5,5,bogo,True,True,True,True
11531,M,40,70000.0,2016,9,16,1,2,10,10,discount,True,True,True,True
11532,M,18,40000.0,2014,8,20,0,0,0,4,informational,True,True,True,False
11533,M,18,40000.0,2014,8,20,0,10,10,5,bogo,True,True,True,True
11534,F,61,40000.0,2018,3,28,0,10,10,5,bogo,True,True,True,True
11535,M,49,72000.0,2018,6,19,1,3,7,7,discount,True,True,True,True
11536,M,49,72000.0,2018,6,19,0,10,10,7,bogo,True,True,False,True
11537,M,69,110000.0,2018,1,30,0,10,10,7,bogo,True,True,False,True
11538,F,118,70598.22601839685,2018,4,11,0,2,10,7,discount,True,True,True,False
11539,F,118,70598.22601839685,2018,4,11,0,10,10,7,bogo,True,True,False,True
11540,M,68,77000.0,2016,10,28,1,3,7,7,discount,True,True,True,True
11541,M,68,77000.0,2016,10,28,1,2,10,7,discount,True,True,True,False
11542,M,68,77000.0,2016,10,28,1,10,10,5,bogo,True,True,True,True
11543,M,68,77000.0,2016,10,28,1,10,10,7,bogo,True,True,False,True
11544,F,118,70598.22601839685,2018,7,20,0,3,7,7,discount,True,True,True,True
11545,F,118,70598.22601839685,2018,7,20,0,10,10,7,bogo,True,True,False,True
11546,M,77,44000.0,2017,9,25,1,5,20,10,discount,True,False,True,False
11547,M,77,44000.0,2017,9,25,1,3,7,7,discount,True,True,True,True
11548,M,77,44000.0,2017,9,25,1,5,5,7,bogo,True,True,True,False
11549,M,77,44000.0,2017,9,25,1,2,10,10,discount,True,True,True,True
11550,M,63,92000.0,2015,12,5,1,10,10,5,bogo,True,True,True,True
11551,M,63,92000.0,2015,12,5,1,5,5,7,bogo,True,True,True,False
11552,M,63,92000.0,2015,12,5,1,10,10,7,bogo,True,True,False,True
11553,M,61,56000.0,2017,12,8,0,3,7,7,discount,True,True,True,True
11554,M,61,56000.0,2017,12,8,0,2,10,10,discount,True,True,True,True
11555,M,55,56000.0,2018,3,19,1,3,7,7,discount,True,True,True,True
11556,M,55,56000.0,2018,3,19,0,0,0,3,informational,True,True,False,True
11557,M,55,56000.0,2018,3,19,1,5,5,5,bogo,True,True,True,True
11558,M,55,56000.0,2018,3,19,1,2,10,10,discount,True,True,True,True
11559,F,74,64000.0,2017,9,8,1,5,20,10,discount,True,False,True,False
11560,F,74,64000.0,2017,9,8,1,2,10,7,discount,True,True,True,False
11561,F,74,64000.0,2017,9,8,1,10,10,7,bogo,True,True,False,True
11562,M,66,52000.0,2014,10,31,1,10,10,7,bogo,True,True,False,True
11563,M,66,52000.0,2014,10,31,1,5,5,5,bogo,True,True,True,True
11564,M,66,52000.0,2014,10,31,1,2,10,10,discount,True,True,True,True
11565,F,58,76000.0,2018,3,22,0,0,0,4,informational,True,True,True,False
11566,F,58,76000.0,2018,3,22,0,5,5,5,bogo,True,True,True,True
11567,F,49,66000.0,2017,6,23,1,5,20,10,discount,True,False,True,False
11568,F,49,66000.0,2017,6,23,1,3,7,7,discount,True,True,True,True
11569,F,49,66000.0,2017,6,23,0,0,0,4,informational,True,True,True,False
11570,M,37,60000.0,2016,8,3,1,3,7,7,discount,True,True,True,True
11571,M,37,60000.0,2016,8,3,0,0,0,3,informational,True,True,False,True
11572,M,37,60000.0,2016,8,3,1,10,10,7,bogo,True,True,False,True
11573,F,72,57000.0,2013,9,2,0,10,10,7,bogo,True,True,False,True
11574,F,72,57000.0,2013,9,2,1,2,10,10,discount,True,True,True,True
11575,F,118,70598.22601839685,2015,12,9,0,3,7,7,discount,True,True,True,True
11576,F,118,70598.22601839685,2015,12,9,0,0,0,3,informational,True,True,False,True
11577,F,118,70598.22601839685,2015,12,9,0,5,5,7,bogo,True,True,True,False
11578,F,118,70598.22601839685,2015,12,9,1,2,10,10,discount,True,True,True,True
11579,F,56,88000.0,2017,12,9,0,0,0,4,informational,True,True,True,False
11580,F,56,88000.0,2017,12,9,1,10,10,5,bogo,True,True,True,True
11581,F,56,88000.0,2017,12,9,0,5,5,7,bogo,True,True,True,False
11582,M,22,64000.0,2018,2,10,0,0,0,3,informational,True,True,False,True
11583,M,59,51000.0,2018,5,7,0,2,10,7,discount,True,True,True,False
11584,M,59,51000.0,2018,5,7,0,10,10,5,bogo,True,True,True,True
11585,M,59,51000.0,2018,5,7,0,0,0,3,informational,True,True,False,True
11586,M,59,51000.0,2018,5,7,0,10,10,7,bogo,True,True,False,True
11587,M,42,97000.0,2016,12,27,1,3,7,7,discount,True,True,True,True
11588,M,42,97000.0,2016,12,27,1,10,10,7,bogo,True,True,False,True
11589,M,42,97000.0,2016,12,27,1,5,5,5,bogo,True,True,True,True
11590,F,38,43000.0,2015,10,29,1,3,7,7,discount,True,True,True,True
11591,F,38,43000.0,2015,10,29,1,10,10,5,bogo,True,True,True,True
11592,F,38,43000.0,2015,10,29,0,0,0,3,informational,True,True,False,True
11593,F,38,43000.0,2015,10,29,1,5,5,5,bogo,True,True,True,True
11594,M,52,61000.0,2015,12,24,1,10,10,7,bogo,True,True,False,True
11595,M,52,61000.0,2015,12,24,1,2,10,10,discount,True,True,True,True
11596,F,118,70598.22601839685,2015,10,2,0,0,0,4,informational,True,True,True,False
11597,F,118,70598.22601839685,2015,10,2,0,5,5,5,bogo,True,True,True,True
11598,M,37,64000.0,2018,3,8,0,0,0,3,informational,True,True,False,True
11599,M,44,83000.0,2016,11,15,0,0,0,3,informational,True,True,False,True
11600,M,44,83000.0,2016,11,15,1,2,10,10,discount,True,True,True,True
11601,F,59,60000.0,2017,8,10,0,5,20,10,discount,True,False,True,False
11602,F,59,60000.0,2017,8,10,0,10,10,5,bogo,True,True,True,True
11603,F,59,60000.0,2017,8,10,0,0,0,3,informational,True,True,False,True
11604,F,59,60000.0,2017,8,10,1,2,10,10,discount,True,True,True,True
11605,O,55,90000.0,2017,8,15,1,3,7,7,discount,True,True,True,True
11606,O,55,90000.0,2017,8,15,0,0,0,4,informational,True,True,True,False
11607,O,55,90000.0,2017,8,15,1,5,5,5,bogo,True,True,True,True
11608,M,57,118000.0,2017,9,22,1,10,10,5,bogo,True,True,True,True
11609,M,57,118000.0,2017,9,22,0,0,0,3,informational,True,True,False,True
11610,M,57,118000.0,2017,9,22,1,5,5,5,bogo,True,True,True,True
11611,M,54,71000.0,2017,6,7,1,3,7,7,discount,True,True,True,True
11612,M,54,71000.0,2017,6,7,1,10,10,7,bogo,True,True,False,True
11613,M,54,71000.0,2017,6,7,1,5,5,5,bogo,True,True,True,True
11614,F,51,48000.0,2018,3,4,0,0,0,4,informational,True,True,True,False
11615,F,51,48000.0,2018,3,4,1,5,5,7,bogo,True,True,True,False
11616,F,51,48000.0,2018,3,4,1,10,10,7,bogo,True,True,False,True
11617,F,58,42000.0,2015,11,17,1,2,10,7,discount,True,True,True,False
11618,F,58,42000.0,2015,11,17,1,10,10,5,bogo,True,True,True,True
11619,F,58,42000.0,2015,11,17,1,10,10,7,bogo,True,True,False,True
11620,M,63,68000.0,2018,6,15,1,2,10,7,discount,True,True,True,False
11621,M,63,68000.0,2018,6,15,0,10,10,5,bogo,True,True,True,True
11622,M,63,68000.0,2018,6,15,0,5,5,7,bogo,True,True,True,False
11623,M,63,68000.0,2018,6,15,0,2,10,10,discount,True,True,True,True
11624,M,34,66000.0,2017,11,29,1,5,5,7,bogo,True,True,True,False
11625,M,34,66000.0,2017,11,29,0,10,10,7,bogo,True,True,False,True
11626,F,63,65000.0,2014,2,22,1,2,10,7,discount,True,True,True,False
11627,F,63,65000.0,2014,2,22,0,10,10,5,bogo,True,True,True,True
11628,F,63,65000.0,2014,2,22,0,0,0,3,informational,True,True,False,True
11629,F,51,74000.0,2016,6,19,0,0,0,3,informational,True,True,False,True
11630,M,33,31000.0,2017,8,21,0,3,7,7,discount,True,True,True,True
11631,M,33,31000.0,2017,8,21,0,2,10,7,discount,True,True,True,False
11632,M,33,31000.0,2017,8,21,0,2,10,10,discount,True,True,True,True
11633,M,37,38000.0,2014,5,22,0,10,10,5,bogo,True,True,True,True
11634,M,37,38000.0,2014,5,22,1,10,10,7,bogo,True,True,False,True
11635,M,37,38000.0,2014,5,22,1,2,10,10,discount,True,True,True,True
11636,F,54,41000.0,2016,6,24,1,3,7,7,discount,True,True,True,True
11637,F,54,41000.0,2016,6,24,1,10,10,5,bogo,True,True,True,True
11638,F,54,41000.0,2016,6,24,1,10,10,7,bogo,True,True,False,True
11639,F,54,41000.0,2016,6,24,1,2,10,10,discount,True,True,True,True
11640,F,90,33000.0,2016,10,11,0,0,0,3,informational,True,True,False,True
11641,F,90,33000.0,2016,10,11,1,10,10,7,bogo,True,True,False,True
11642,M,58,61000.0,2018,1,30,1,5,5,7,bogo,True,True,True,False
11643,M,58,61000.0,2018,1,30,0,10,10,7,bogo,True,True,False,True
11644,M,58,61000.0,2018,1,30,0,5,5,5,bogo,True,True,True,True
11645,F,89,67000.0,2017,12,13,1,5,20,10,discount,True,False,True,False
11646,F,89,67000.0,2017,12,13,1,3,7,7,discount,True,True,True,True
11647,F,89,67000.0,2017,12,13,1,2,10,7,discount,True,True,True,False
11648,F,89,67000.0,2017,12,13,0,0,0,4,informational,True,True,True,False
11649,F,89,67000.0,2017,12,13,1,5,5,7,bogo,True,True,True,False
11650,F,89,67000.0,2017,12,13,1,10,10,7,bogo,True,True,False,True
11651,F,51,72000.0,2016,2,5,1,3,7,7,discount,True,True,True,True
11652,F,51,72000.0,2016,2,5,1,2,10,7,discount,True,True,True,False
11653,O,53,97000.0,2018,1,4,0,0,0,4,informational,True,True,True,False
11654,O,53,97000.0,2018,1,4,0,0,0,3,informational,True,True,False,True
11655,O,53,97000.0,2018,1,4,0,10,10,7,bogo,True,True,False,True
11656,O,53,97000.0,2018,1,4,0,2,10,10,discount,True,True,True,True
11657,M,48,57000.0,2017,2,28,1,10,10,5,bogo,True,True,True,True
11658,M,48,57000.0,2017,2,28,1,5,5,7,bogo,True,True,True,False
11659,F,118,70598.22601839685,2017,9,22,0,3,7,7,discount,True,True,True,True
11660,F,118,70598.22601839685,2017,9,22,1,2,10,7,discount,True,True,True,False
11661,F,118,70598.22601839685,2017,9,22,0,0,0,4,informational,True,True,True,False
11662,F,118,70598.22601839685,2017,9,22,0,10,10,5,bogo,True,True,True,True
11663,F,118,70598.22601839685,2017,9,22,0,0,0,3,informational,True,True,False,True
11664,M,27,73000.0,2017,5,20,1,3,7,7,discount,True,True,True,True
11665,M,27,73000.0,2017,5,20,0,0,0,4,informational,True,True,True,False
11666,M,27,73000.0,2017,5,20,0,0,0,3,informational,True,True,False,True
11667,M,27,73000.0,2017,5,20,1,2,10,10,discount,True,True,True,True
11668,F,38,54000.0,2018,5,13,1,2,10,7,discount,True,True,True,False
11669,F,38,54000.0,2018,5,13,0,10,10,5,bogo,True,True,True,True
11670,F,38,54000.0,2018,5,13,0,2,10,10,discount,True,True,True,True
11671,F,64,98000.0,2018,3,29,1,5,20,10,discount,True,False,True,False
11672,F,64,98000.0,2018,3,29,1,2,10,7,discount,True,True,True,False
11673,F,64,98000.0,2018,3,29,0,0,0,3,informational,True,True,False,True
11674,F,64,98000.0,2018,3,29,0,10,10,7,bogo,True,True,False,True
11675,F,60,113000.0,2015,9,19,0,0,0,4,informational,True,True,True,False
11676,F,51,54000.0,2013,9,13,0,3,7,7,discount,True,True,True,True
11677,F,51,54000.0,2013,9,13,1,10,10,5,bogo,True,True,True,True
11678,F,51,54000.0,2013,9,13,1,10,10,7,bogo,True,True,False,True
11679,F,51,54000.0,2013,9,13,1,5,5,5,bogo,True,True,True,True
11680,F,74,58000.0,2018,2,24,0,5,20,10,discount,True,False,True,False
11681,F,74,58000.0,2018,2,24,0,0,0,4,informational,True,True,True,False
11682,F,74,58000.0,2018,2,24,0,0,0,3,informational,True,True,False,True
11683,F,74,58000.0,2018,2,24,0,5,5,7,bogo,True,True,True,False
11684,F,74,58000.0,2018,2,24,1,5,5,5,bogo,True,True,True,True
11685,F,74,58000.0,2018,2,24,0,2,10,10,discount,True,True,True,True
11686,M,62,57000.0,2018,3,18,0,5,20,10,discount,True,False,True,False
11687,M,62,57000.0,2018,3,18,0,2,10,7,discount,True,True,True,False
11688,M,62,57000.0,2018,3,18,0,0,0,4,informational,True,True,True,False
11689,M,62,57000.0,2018,3,18,1,10,10,5,bogo,True,True,True,True
11690,M,62,57000.0,2018,3,18,0,5,5,5,bogo,True,True,True,True
11691,F,46,63000.0,2016,6,17,1,5,20,10,discount,True,False,True,False
11692,F,46,63000.0,2016,6,17,1,3,7,7,discount,True,True,True,True
11693,F,46,63000.0,2016,6,17,0,0,0,4,informational,True,True,True,False
11694,F,46,63000.0,2016,6,17,1,5,5,7,bogo,True,True,True,False
11695,F,32,53000.0,2016,5,30,0,10,10,7,bogo,True,True,False,True
11696,F,32,53000.0,2016,5,30,0,5,5,5,bogo,True,True,True,True
11697,F,32,53000.0,2016,5,30,1,2,10,10,discount,True,True,True,True
11698,O,77,51000.0,2017,8,10,1,3,7,7,discount,True,True,True,True
